,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
42211,ESS8e02_1,8,2.1,SE,1.0,1960,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,4,7,6,59.0,5.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,3.0,1.0,1,North Europe,1,1,0
42212,ESS8e02_1,8,2.1,SE,1.0,1960,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,7,Cultural life enriched,Better place to live,59.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,7.0,1.0,1,North Europe,1,1,0
42213,ESS8e02_1,8,2.1,SE,0.0,1960,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,6,7,59.0,6.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.6666666666666665,3.3333333333333335,5.0,6.0,1.0,1,North Europe,1,1,0
42217,ESS8e02_1,8,2.1,SE,1.0,1960,0.0,Yes,"General ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,4,6,4,59.0,6.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,2.5,3.0,4.5,1.0,1.0,1,North Europe,1,1,0
42218,ESS8e02_1,8,2.1,SE,0.0,1960,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,8,8,8,59.0,5.0,3.5,3.5,2.0,2.0,2.0,2.0,2.0,3.9166666666666665,0.8333333333333334,1.25,10.0,4.0,1,North Europe,1,1,0
42219,ESS8e02_1,8,2.1,SE,1.0,1960,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,7,59.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8333333333333333,1.6666666666666667,2.5,5.0,1.0,1,North Europe,1,1,0
42220,ESS8e02_1,8,2.1,SE,1.0,1960,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,7,Cultural life enriched,8,59.0,6.0,1.0,4.75,2.0,2.0,1.0,1.0,2.0,4.083333333333333,3.6666666666666665,3.625,8.0,3.0,1,North Europe,1,1,0
42221,ESS8e02_1,8,2.1,SE,1.0,1960,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,Cultural life enriched,Better place to live,59.0,7.0,2.5,2.5,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.5,8.0,2.0,1,North Europe,1,1,0
42223,ESS8e02_1,8,2.1,SE,0.0,1960,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,6,5,6,59.0,5.0,6.5,2.5,1.0,1.0,1.0,0.0,1.0,4.583333333333333,2.6666666666666665,0.25,4.0,4.0,1,North Europe,1,1,0
42225,ESS8e02_1,8,2.1,SE,1.0,1961,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,8,7,8,58.0,5.0,2.5,1.0,2.0,2.0,2.0,1.0,2.0,2.8333333333333335,2.6666666666666665,3.25,9.0,2.0,1,North Europe,1,1,0
42227,ESS8e02_1,8,2.1,SE,1.0,1961,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,6,5,58.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.5,1.0,1.5,3.0,1.0,1,North Europe,1,1,0
42228,ESS8e02_1,8,2.1,SE,0.0,1961,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,4,8,5,58.0,2.0,1.0,2.5,-1.0,-1.0,-1.0,2.0,0.0,2.0,1.0,0.75,-1.0,2.0,0,North Europe,1,1,0
42230,ESS8e02_1,8,2.1,SE,1.0,1961,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,7,7,7,58.0,5.0,1.0,3.5,2.0,2.0,1.0,1.0,1.0,3.0833333333333335,2.5,2.5,7.0,2.0,1,North Europe,1,1,0
42235,ESS8e02_1,8,2.1,SE,1.0,1961,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,4,3,4,58.0,4.0,5.0,3.5,1.0,1.0,-1.0,-1.0,-1.0,4.0,1.0,-0.75,-1.0,4.0,0,North Europe,-1,0,1
42237,ESS8e02_1,8,2.1,SE,1.0,1961,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,8,Cultural life enriched,8,58.0,4.0,2.5,2.5,1.0,-1.0,2.0,1.0,2.0,2.8333333333333335,0.6666666666666666,1.0,5.0,2.0,1,North Europe,1,1,0
42239,ESS8e02_1,8,2.1,SE,0.0,1961,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education",Allow some,Allow some,7,9,6,58.0,5.0,3.5,1.0,1.0,1.0,1.0,2.0,1.0,3.0833333333333335,2.5,2.5,6.0,2.0,1,North Europe,1,1,0
42240,ESS8e02_1,8,2.1,SE,0.0,1961,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,6,7,5,58.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,3.5833333333333335,2.6666666666666665,1.75,6.0,3.0,1,North Europe,1,1,0
42248,ESS8e02_1,8,2.1,SE,0.0,1961,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,3,7,5,58.0,5.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,2.25,2.5,3.75,2.0,1.0,1,North Europe,1,1,0
42249,ESS8e02_1,8,2.1,SE,1.0,1961,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education",Allow some,Allow some,9,Cultural life enriched,9,58.0,5.0,3.5,1.0,1.0,1.0,2.0,1.0,2.0,3.1666666666666665,2.6666666666666665,2.75,7.0,2.0,1,North Europe,1,1,0
42251,ESS8e02_1,8,2.1,SE,0.0,1961,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,6,8,8,58.0,7.0,5.0,2.5,2.0,2.0,1.0,2.0,2.0,4.833333333333333,3.0,3.25,9.0,4.0,1,North Europe,1,1,0
42252,ESS8e02_1,8,2.1,SE,0.0,1962,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow none,Allow none,1,2,2,57.0,6.0,2.5,2.5,-2.0,-2.0,-2.0,-2.0,-2.0,3.6666666666666665,2.3333333333333335,3.5,-10.0,2.0,0,North Europe,1,1,0
42253,ESS8e02_1,8,2.1,SE,0.0,1962,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,7,7,57.0,6.0,6.5,2.5,1.0,1.0,0.0,1.0,1.0,5.0,2.6666666666666665,1.5,4.0,4.0,1,North Europe,1,1,0
42254,ESS8e02_1,8,2.1,SE,1.0,1962,0.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,9,Cultural life enriched,9,57.0,7.0,5.0,3.5,2.0,2.0,2.0,1.0,2.0,5.166666666666667,2.3333333333333335,2.75,9.0,4.0,1,North Europe,1,1,0
42256,ESS8e02_1,8,2.1,SE,1.0,1962,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,7,7,7,57.0,4.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,2.8333333333333335,0.6666666666666666,1.0,5.0,2.0,1,North Europe,1,1,0
42257,ESS8e02_1,8,2.1,SE,1.0,1962,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,Bad for the economy,8,7,57.0,2.0,1.0,1.0,2.0,2.0,-1.0,2.0,1.0,1.5,1.0,1.5,6.0,1.0,1,North Europe,1,1,0
42258,ESS8e02_1,8,2.1,SE,0.0,1962,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 1, completed primary education","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,3,Cultural life enriched,7,57.0,6.0,1.0,3.5,1.0,1.0,-1.0,1.0,1.0,3.5,3.3333333333333335,3.75,3.0,2.0,1,North Europe,1,1,0
42260,ESS8e02_1,8,2.1,SE,1.0,1962,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,8,8,8,57.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.3333333333333335,2.6666666666666665,4.0,10.0,1.0,1,North Europe,1,1,0
42261,ESS8e02_1,8,2.1,SE,0.0,1962,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,4,8,4,57.0,5.0,6.0,3.5,1.0,1.0,-1.0,2.0,-1.0,4.833333333333333,1.6666666666666667,0.25,2.0,5.0,1,North Europe,1,1,0
42264,ESS8e02_1,8,2.1,SE,0.0,1962,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 6, doctoral degree","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,Better place to live,57.0,6.0,8.0,6.0,2.0,2.0,1.0,1.0,1.0,6.666666666666667,1.3333333333333333,-1.0,7.0,7.0,1,North Europe,-1,0,1
42265,ESS8e02_1,8,2.1,SE,1.0,1962,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,9,9,9,57.0,5.0,4.75,3.5,1.0,1.0,2.0,2.0,2.0,4.416666666666667,1.0,0.875,8.0,4.0,1,North Europe,1,1,0
42266,ESS8e02_1,8,2.1,SE,0.0,1962,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,7,8,8,57.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.6666666666666665,3.3333333333333335,5.0,9.0,1.0,1,North Europe,1,1,0
42267,ESS8e02_1,8,2.1,SE,0.0,1962,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow a few,8,8,8,57.0,5.0,5.0,2.5,2.0,-1.0,2.0,2.0,2.0,4.166666666666667,1.6666666666666667,1.25,7.0,4.0,1,North Europe,1,1,0
42268,ESS8e02_1,8,2.1,SE,1.0,1962,0.0,Yes,"General ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,7,6,57.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.0,4.5,5.0,1.0,1,North Europe,1,1,0
42269,ESS8e02_1,8,2.1,SE,1.0,1962,0.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,7,8,8,57.0,7.0,2.5,2.5,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.5,7.0,2.0,1,North Europe,1,1,0
42270,ESS8e02_1,8,2.1,SE,1.0,1962,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow some,6,8,6,57.0,5.0,4.75,3.5,2.0,1.0,1.0,2.0,1.0,4.333333333333333,0.8333333333333334,0.625,7.0,4.0,1,North Europe,1,1,0
42271,ESS8e02_1,8,2.1,SE,0.0,1962,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,5,8,5,57.0,5.0,4.75,4.75,2.0,2.0,0.0,2.0,0.0,4.75,0.0,0.0,6.0,5.0,1,North Europe,0,0,0
42272,ESS8e02_1,8,2.1,SE,1.0,1963,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,7,6,6,56.0,5.0,2.5,3.5,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,1.6666666666666667,2.0,5.0,3.0,1,North Europe,1,1,0
42275,ESS8e02_1,8,2.1,SE,0.0,1963,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 1, completed primary education","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,7,9,8,56.0,6.0,1.0,3.5,2.0,2.0,1.0,2.0,2.0,3.5,3.3333333333333335,3.75,9.0,2.0,1,North Europe,1,1,0
42276,ESS8e02_1,8,2.1,SE,1.0,1963,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education",Allow some,Allow a few,6,4,5,56.0,5.0,3.5,1.0,1.0,-1.0,1.0,-1.0,0.0,3.1666666666666665,2.6666666666666665,2.75,0.0,2.0,0,North Europe,1,1,0
42277,ESS8e02_1,8,2.1,SE,0.0,1963,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,7,9,5,56.0,8.0,4.75,3.5,2.0,2.0,1.0,2.0,0.0,5.25,2.6666666666666665,3.375,7.0,4.0,1,North Europe,1,1,0
42278,ESS8e02_1,8,2.1,SE,0.0,1963,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,9,9,9,56.0,8.0,1.0,4.75,2.0,2.0,2.0,2.0,2.0,4.416666666666667,4.333333333333333,4.625,10.0,3.0,1,North Europe,1,1,0
42279,ESS8e02_1,8,2.1,SE,1.0,1963,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,Bad for the economy,1,Worse place to live,56.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.5,1.0,1.5,-6.0,1.0,0,North Europe,1,1,0
42280,ESS8e02_1,8,2.1,SE,1.0,1963,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,4,5,5,56.0,2.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.5,1.0,1.5,1.0,1.0,1,North Europe,1,1,0
42281,ESS8e02_1,8,2.1,SE,0.0,1963,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,7,7,56.0,4.0,2.5,4.75,1.0,1.0,0.0,1.0,1.0,3.5833333333333335,1.5,-0.125,4.0,4.0,1,North Europe,-1,0,1
42285,ESS8e02_1,8,2.1,SE,1.0,1963,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications",Allow many to come and live here,Allow many to come and live here,8,8,8,56.0,7.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.666666666666667,1.3333333333333333,2.0,10.0,5.0,1,North Europe,1,1,0
42286,ESS8e02_1,8,2.1,SE,0.0,1963,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 1, completed primary education","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow some,3,7,5,56.0,6.0,1.0,4.75,1.0,1.0,-1.0,1.0,0.0,3.9166666666666665,3.3333333333333335,3.125,2.0,3.0,1,North Europe,1,1,0
42287,ESS8e02_1,8,2.1,SE,0.0,1963,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow some,7,Cultural life enriched,7,56.0,8.0,5.0,3.5,2.0,1.0,1.0,1.0,1.0,5.333333333333333,2.6666666666666665,3.25,6.0,4.0,1,North Europe,1,1,0
42288,ESS8e02_1,8,2.1,SE,1.0,1963,1.0,Yes,"General ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,8,8,8,56.0,6.0,2.5,3.5,1.0,-1.0,2.0,2.0,2.0,3.8333333333333335,2.0,2.5,6.0,3.0,1,North Europe,1,1,0
42289,ESS8e02_1,8,2.1,SE,0.0,1963,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,8,Cultural life enriched,7,56.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.8333333333333335,3.6666666666666665,5.5,8.0,1.0,1,North Europe,1,1,0
42290,ESS8e02_1,8,2.1,SE,0.0,1963,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 5B short, advanced vocational qualifications",Allow some,Allow some,5,8,6,56.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,3.5833333333333335,2.6666666666666665,1.75,5.0,3.0,1,North Europe,1,1,0
42291,ESS8e02_1,8,2.1,SE,0.0,1963,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow a few,4,3,4,56.0,2.0,2.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,0.75,-3.0,2.0,0,North Europe,1,1,0
42292,ESS8e02_1,8,2.1,SE,0.0,1963,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications",Allow some,Allow none,3,5,1,56.0,6.0,5.0,5.0,1.0,-2.0,-1.0,0.0,-2.0,5.333333333333333,0.6666666666666666,1.0,-4.0,5.0,0,North Europe,1,1,0
42293,ESS8e02_1,8,2.1,SE,1.0,1963,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,7,6,56.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,5.0,1.0,1,North Europe,1,1,0
42294,ESS8e02_1,8,2.1,SE,1.0,1963,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,8,9,8,56.0,5.0,3.5,3.5,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.5,10.0,4.0,1,North Europe,1,1,0
42295,ESS8e02_1,8,2.1,SE,1.0,1963,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow some,6,9,8,56.0,5.0,2.5,2.5,2.0,1.0,1.0,2.0,2.0,3.3333333333333335,1.6666666666666667,2.5,8.0,2.0,1,North Europe,1,1,0
42296,ESS8e02_1,8,2.1,SE,1.0,1964,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education",Allow some,Allow a few,8,8,8,55.0,6.0,3.5,1.0,1.0,-1.0,2.0,2.0,2.0,3.5,3.3333333333333335,3.75,6.0,2.0,1,North Europe,1,1,0
42297,ESS8e02_1,8,2.1,SE,1.0,1964,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow some,6,5,5,55.0,6.0,2.5,1.0,1.0,1.0,1.0,0.0,0.0,3.1666666666666665,3.3333333333333335,4.25,3.0,2.0,1,North Europe,1,1,0
42298,ESS8e02_1,8,2.1,SE,1.0,1964,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,8,7,55.0,4.0,1.0,2.5,1.0,1.0,0.0,2.0,1.0,2.3333333333333335,1.6666666666666667,1.75,5.0,2.0,1,North Europe,1,1,0
42299,ESS8e02_1,8,2.1,SE,1.0,1964,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Don't know,Don't know,Don't know,9,5,55.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.5,1.0,1.5,2.0,1.0,1,North Europe,1,1,0
42300,ESS8e02_1,8,2.1,SE,0.0,1964,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow some,Don't know,Don't know,5,55.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,1,North Europe,0,0,0
42301,ESS8e02_1,8,2.1,SE,1.0,1964,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,8,9,55.0,5.0,2.5,2.5,1.0,1.0,0.0,2.0,2.0,3.3333333333333335,1.6666666666666667,2.5,6.0,2.0,1,North Europe,1,1,0
42302,ESS8e02_1,8,2.1,SE,0.0,1964,0.0,Yes,"ISCED 6, doctoral degree","General ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,6,6,5,55.0,8.0,5.5,2.5,1.0,1.0,1.0,1.0,0.0,5.333333333333333,3.6666666666666665,4.0,4.0,4.0,1,North Europe,1,1,0
42303,ESS8e02_1,8,2.1,SE,0.0,1964,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow some,7,9,8,55.0,6.0,3.5,3.5,2.0,1.0,1.0,2.0,2.0,4.333333333333333,1.6666666666666667,2.5,8.0,4.0,1,North Europe,1,1,0
42304,ESS8e02_1,8,2.1,SE,1.0,1956,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,3,3,3,63.0,5.0,5.0,3.5,1.0,1.0,-1.0,-1.0,-1.0,4.5,1.0,0.75,-1.0,4.0,0,North Europe,1,1,0
42305,ESS8e02_1,8,2.1,SE,0.0,1964,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,Better place to live,55.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,7.0,1.0,1,North Europe,1,1,0
42308,ESS8e02_1,8,2.1,SE,1.0,1964,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,7,8,5,55.0,8.0,6.5,6.5,2.0,2.0,1.0,2.0,0.0,6.833333333333333,0.6666666666666666,1.0,7.0,6.0,1,North Europe,1,1,0
42312,ESS8e02_1,8,2.1,SE,1.0,1964,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow some,8,6,7,55.0,5.0,4.75,4.75,1.0,1.0,2.0,1.0,1.0,4.833333333333333,0.16666666666666666,0.25,6.0,5.0,1,North Europe,1,1,0
42313,ESS8e02_1,8,2.1,SE,0.0,1964,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,7,8,7,55.0,5.0,1.0,3.5,1.0,1.0,1.0,2.0,1.0,3.0833333333333335,2.5,2.5,6.0,2.0,1,North Europe,1,1,0
